source	metaedge	target
Compound::DB01234	CrC	Compound::DB01222
Compound::DB01070	CrC	Compound::DB00146
Compound::DB00722	CrC	Compound::DB00168
Compound::DB06781	CrC	Compound::DB01130
Compound::DB01623	CrC	Compound::DB00933
Compound::DB00865	CrC	Compound::DB01037
Compound::DB00780	CrC	Compound::DB00752
Compound::DB00838	CrC	Compound::DB01234
Compound::DB00634	CrC	Compound::DB01032
Compound::DB00890	CrC	Compound::DB00867
Compound::DB01625	CrC	Compound::DB01075
Compound::DB01604	CrC	Compound::DB01060
Compound::DB01595	CrC	Compound::DB01215
Compound::DB00732	CrC	Compound::DB01135
Compound::DB00304	CrC	Compound::DB01406
Compound::DB00288	CrC	Compound::DB01380
Compound::DB01489	CrC	Compound::DB00690
Compound::DB00578	CrC	Compound::DB01607
Compound::DB01416	CrC	Compound::DB01112
Compound::DB08970	CrC	Compound::DB01234
Compound::DB00485	CrC	Compound::DB00301
Compound::DB01298	CrC	Compound::DB01581
Compound::DB00794	CrC	Compound::DB01174
Compound::DB00133	CrC	Compound::DB00167
Compound::DB00873	CrC	Compound::DB00764
Compound::DB00323	CrC	Compound::DB00494
Compound::DB00835	CrC	Compound::DB01114
Compound::DB06663	CrC	Compound::DB00035
Compound::DB01007	CrC	Compound::DB01153
Compound::DB00754	CrC	Compound::DB00498
Compound::DB01154	CrC	Compound::DB00599
Compound::DB01149	CrC	Compound::DB01224
Compound::DB00745	CrC	Compound::DB00333
Compound::DB00687	CrC	Compound::DB00635
Compound::DB00813	CrC	Compound::DB01176
Compound::DB00434	CrC	Compound::DB00920
Compound::DB08798	CrC	Compound::DB00664
Compound::DB01603	CrC	Compound::DB00739
Compound::DB00968	CrC	Compound::DB00668
Compound::DB00223	CrC	Compound::DB00591
Compound::DB04570	CrC	Compound::DB00274
Compound::DB00726	CrC	Compound::DB01242
Compound::DB00324	CrC	Compound::DB00764
Compound::DB06691	CrC	Compound::DB00792
Compound::DB06781	CrC	Compound::DB00764
Compound::DB00354	CrC	Compound::DB00283
Compound::DB00618	CrC	Compound::DB00595
Compound::DB00537	CrC	Compound::DB01137
Compound::DB01009	CrC	Compound::DB08807
Compound::DB00717	CrC	Compound::DB01380
Compound::DB00676	CrC	Compound::DB00564
Compound::DB00977	CrC	Compound::DB00304
Compound::DB00572	CrC	Compound::DB00757
Compound::DB01567	CrC	Compound::DB00546
Compound::DB01100	CrC	Compound::DB01430
Compound::DB00838	CrC	Compound::DB06781
Compound::DB00392	CrC	Compound::DB00420
Compound::DB08970	CrC	Compound::DB00443
Compound::DB01004	CrC	Compound::DB01610
Compound::DB08897	CrC	Compound::DB00771
Compound::DB00776	CrC	Compound::DB00554
Compound::DB00171	CrC	Compound::DB00300
Compound::DB00133	CrC	Compound::DB00156
Compound::DB01299	CrC	Compound::DB00263
Compound::DB01103	CrC	Compound::DB01611
Compound::DB01176	CrC	Compound::DB01173
Compound::DB00180	CrC	Compound::DB00596
Compound::DB00035	CrC	Compound::DB00104
Compound::DB00726	CrC	Compound::DB00321
Compound::DB00396	CrC	Compound::DB01380
Compound::DB00397	CrC	Compound::DB00852
Compound::DB00977	CrC	Compound::DB06710
Compound::DB00579	CrC	Compound::DB00648
Compound::DB00661	CrC	Compound::DB00662
Compound::DB01070	CrC	Compound::DB00169
Compound::DB00683	CrC	Compound::DB00231
Compound::DB01615	CrC	Compound::DB01433
Compound::DB00237	CrC	Compound::DB00241
Compound::DB01327	CrC	Compound::DB01140
Compound::DB00624	CrC	Compound::DB01196
Compound::DB01397	CrC	Compound::DB01401
Compound::DB00689	CrC	Compound::DB01060
Compound::DB00312	CrC	Compound::DB00241
Compound::DB00288	CrC	Compound::DB00663
Compound::DB01567	CrC	Compound::DB01594
Compound::DB00865	CrC	Compound::DB00809
Compound::DB01511	CrC	Compound::DB00349
Compound::DB00977	CrC	Compound::DB00655
Compound::DB01179	CrC	Compound::DB00773
Compound::DB08899	CrC	Compound::DB00665
Compound::DB01602	CrC	Compound::DB00713
Compound::DB01149	CrC	Compound::DB00656
Compound::DB00117	CrC	Compound::DB02959
Compound::DB00578	CrC	Compound::DB01060
Compound::DB00752	CrC	Compound::DB06770
Compound::DB00613	CrC	Compound::DB00608
Compound::DB00946	CrC	Compound::DB00266
Compound::DB01042	CrC	Compound::DB01050
Compound::DB00464	CrC	Compound::DB00815
Compound::DB00322	CrC	Compound::DB00242
Compound::DB01582	CrC	Compound::DB01581
Compound::DB00267	CrC	Compound::DB00456
Compound::DB01100	CrC	Compound::DB00450
Compound::DB01326	CrC	Compound::DB01416
Compound::DB00547	CrC	Compound::DB00959
Compound::DB00731	CrC	Compound::DB00584
Compound::DB01176	CrC	Compound::DB00341
Compound::DB00396	CrC	Compound::DB06710
Compound::DB01001	CrC	Compound::DB08808
Compound::DB00277	CrC	Compound::DB01412
Compound::DB00104	CrC	Compound::DB00626
Compound::DB00391	CrC	Compound::DB01425
Compound::DB01295	CrC	Compound::DB01182
Compound::DB01069	CrC	Compound::DB01173
Compound::DB00689	CrC	Compound::DB08795
Compound::DB01333	CrC	Compound::DB00493
Compound::DB00684	CrC	Compound::DB00581
Compound::DB01231	CrC	Compound::DB00647
Compound::DB00783	CrC	Compound::DB01209
Compound::DB00859	CrC	Compound::DB00160
Compound::DB08996	CrC	Compound::DB00420
Compound::DB00429	CrC	Compound::DB00287
Compound::DB00850	CrC	Compound::DB01071
Compound::DB01581	CrC	Compound::DB01015
Compound::DB01289	CrC	Compound::DB01016
Compound::DB01550	CrC	Compound::DB01255
Compound::DB00689	CrC	Compound::DB00567
Compound::DB00131	CrC	Compound::DB00171
Compound::DB00288	CrC	Compound::DB01234
Compound::DB04896	CrC	Compound::DB00454
Compound::DB00634	CrC	Compound::DB06150
Compound::DB01359	CrC	Compound::DB01210
Compound::DB08979	CrC	Compound::DB00797
Compound::DB00537	CrC	Compound::DB01155
Compound::DB01244	CrC	Compound::DB00792
Compound::DB00547	CrC	Compound::DB01222
Compound::DB00404	CrC	Compound::DB01588
Compound::DB00578	CrC	Compound::DB00319
Compound::DB00894	CrC	Compound::DB00764
Compound::DB00576	CrC	Compound::DB00263
Compound::DB01327	CrC	Compound::DB01139
Compound::DB01333	CrC	Compound::DB01332
Compound::DB00370	CrC	Compound::DB06148
Compound::DB04552	CrC	Compound::DB01207
Compound::DB06729	CrC	Compound::DB06147
Compound::DB00275	CrC	Compound::DB01029
Compound::DB00378	CrC	Compound::DB09015
Compound::DB00130	CrC	Compound::DB00125
Compound::DB00850	CrC	Compound::DB00420
Compound::DB00420	CrC	Compound::DB00776
Compound::DB09002	CrC	Compound::DB01176
Compound::DB00902	CrC	Compound::DB01176
Compound::DB00676	CrC	Compound::DB00792
Compound::DB01326	CrC	Compound::DB00923
Compound::DB00376	CrC	Compound::DB00942
Compound::DB01068	CrC	Compound::DB01215
Compound::DB01185	CrC	Compound::DB01406
Compound::DB00792	CrC	Compound::DB00405
Compound::DB00425	CrC	Compound::DB00500
Compound::DB00321	CrC	Compound::DB01619
Compound::DB01071	CrC	Compound::DB01615
Compound::DB01182	CrC	Compound::DB01616
Compound::DB00385	CrC	Compound::DB01177
Compound::DB08970	CrC	Compound::DB08906
Compound::DB00838	CrC	Compound::DB08971
Compound::DB00376	CrC	Compound::DB00986
Compound::DB00289	CrC	Compound::DB00934
Compound::DB08796	CrC	Compound::DB00557
Compound::DB00289	CrC	Compound::DB00946
Compound::DB00720	CrC	Compound::DB00630
Compound::DB00925	CrC	Compound::DB01176
Compound::DB00503	CrC	Compound::DB08889
Compound::DB00871	CrC	Compound::DB00816
Compound::DB01115	CrC	Compound::DB04920
Compound::DB01623	CrC	Compound::DB00623
Compound::DB04570	CrC	Compound::DB01330
Compound::DB00547	CrC	Compound::DB01384
Compound::DB00475	CrC	Compound::DB00408
Compound::DB00519	CrC	Compound::DB00168
Compound::DB00690	CrC	Compound::DB04967
Compound::DB00245	CrC	Compound::DB00865
Compound::DB01590	CrC	Compound::DB00864
Compound::DB06262	CrC	Compound::DB00968
Compound::DB00191	CrC	Compound::DB01577
Compound::DB00624	CrC	Compound::DB08804
Compound::DB01239	CrC	Compound::DB00546
Compound::DB01420	CrC	Compound::DB00367
Compound::DB01352	CrC	Compound::DB01351
Compound::DB00397	CrC	Compound::DB00191
Compound::DB01357	CrC	Compound::DB00717
Compound::DB00578	CrC	Compound::DB01000
Compound::DB00891	CrC	Compound::DB06150
Compound::DB00729	CrC	Compound::DB04843
Compound::DB01060	CrC	Compound::DB00567
Compound::DB00333	CrC	Compound::DB00925
Compound::DB00782	CrC	Compound::DB00940
Compound::DB01351	CrC	Compound::DB00241
Compound::DB01140	CrC	Compound::DB01112
Compound::DB00485	CrC	Compound::DB01000
Compound::DB00831	CrC	Compound::DB00902
Compound::DB01611	CrC	Compound::DB01087
Compound::DB01324	CrC	Compound::DB00774
Compound::DB00835	CrC	Compound::DB00366
Compound::DB00154	CrC	Compound::DB08887
Compound::DB00689	CrC	Compound::DB00535
Compound::DB00280	CrC	Compound::DB00366
Compound::DB00838	CrC	Compound::DB01222
Compound::DB00511	CrC	Compound::DB00390
Compound::DB01550	CrC	Compound::DB06770
Compound::DB00259	CrC	Compound::DB05245
Compound::DB00050	CrC	Compound::DB00014
Compound::DB00442	CrC	Compound::DB00900
Compound::DB00271	CrC	Compound::DB01578
Compound::DB00246	CrC	Compound::DB00363
Compound::DB01239	CrC	Compound::DB00508
Compound::DB08910	CrC	Compound::DB01041
Compound::DB00373	CrC	Compound::DB01210
Compound::DB00682	CrC	Compound::DB00252
Compound::DB01242	CrC	Compound::DB08801
Compound::DB00996	CrC	Compound::DB01031
Compound::DB01595	CrC	Compound::DB00842
Compound::DB00829	CrC	Compound::DB00897
Compound::DB00496	CrC	Compound::DB00771
Compound::DB00234	CrC	Compound::DB01146
Compound::DB01600	CrC	Compound::DB00784
Compound::DB00363	CrC	Compound::DB00656
Compound::DB01132	CrC	Compound::DB00412
Compound::DB00118	CrC	Compound::DB00928
Compound::DB00321	CrC	Compound::DB01429
Compound::DB01237	CrC	Compound::DB01173
Compound::DB06218	CrC	Compound::DB01255
Compound::DB01247	CrC	Compound::DB06770
Compound::DB00689	CrC	Compound::DB01112
Compound::DB00788	CrC	Compound::DB00821
Compound::DB00817	CrC	Compound::DB00779
Compound::DB01357	CrC	Compound::DB00367
Compound::DB00721	CrC	Compound::DB01161
Compound::DB00846	CrC	Compound::DB01260
Compound::DB00725	CrC	Compound::DB00209
Compound::DB00670	CrC	Compound::DB00831
Compound::DB01298	CrC	Compound::DB08798
Compound::DB00576	CrC	Compound::DB01582
Compound::DB08906	CrC	Compound::DB00596
Compound::DB01180	CrC	Compound::DB00206
Compound::DB00959	CrC	Compound::DB01130
Compound::DB00640	CrC	Compound::DB01280
Compound::DB01384	CrC	Compound::DB00620
Compound::DB01615	CrC	Compound::DB01614
Compound::DB01602	CrC	Compound::DB01060
Compound::DB00720	CrC	Compound::DB01077
Compound::DB08905	CrC	Compound::DB01406
Compound::DB01608	CrC	Compound::DB01624
Compound::DB00130	CrC	Compound::DB00143
Compound::DB00741	CrC	Compound::DB00717
Compound::DB00946	CrC	Compound::DB00809
Compound::DB00850	CrC	Compound::DB00433
Compound::DB00737	CrC	Compound::DB00433
Compound::DB00783	CrC	Compound::DB04573
Compound::DB01626	CrC	Compound::DB00120
Compound::DB01121	CrC	Compound::DB00182
Compound::DB01185	CrC	Compound::DB00624
Compound::DB00467	CrC	Compound::DB06771
Compound::DB08811	CrC	Compound::DB00661
Compound::DB00373	CrC	Compound::DB01359
Compound::DB01139	CrC	Compound::DB00456
Compound::DB00613	CrC	Compound::DB01611
Compound::DB01068	CrC	Compound::DB01559
Compound::DB00253	CrC	Compound::DB06710
Compound::DB00373	CrC	Compound::DB08808
Compound::DB01242	CrC	Compound::DB01069
Compound::DB01108	CrC	Compound::DB00624
Compound::DB00914	CrC	Compound::DB06770
Compound::DB00656	CrC	Compound::DB01224
Compound::DB01399	CrC	Compound::DB00465
Compound::DB06274	CrC	Compound::DB00224
Compound::DB00812	CrC	Compound::DB00946
Compound::DB00726	CrC	Compound::DB01151
Compound::DB00207	CrC	Compound::DB01361
Compound::DB01215	CrC	Compound::DB00897
Compound::DB01624	CrC	Compound::DB00433
Compound::DB01567	CrC	Compound::DB00231
Compound::DB00717	CrC	Compound::DB00621
Compound::DB00726	CrC	Compound::DB09000
Compound::DB00578	CrC	Compound::DB00739
Compound::DB00135	CrC	Compound::DB00120
Compound::DB00682	CrC	Compound::DB00289
Compound::DB01550	CrC	Compound::DB00780
Compound::DB00850	CrC	Compound::DB00777
Compound::DB00211	CrC	Compound::DB06594
Compound::DB01244	CrC	Compound::DB01231
Compound::DB00133	CrC	Compound::DB00135
Compound::DB01602	CrC	Compound::DB00567
Compound::DB01355	CrC	Compound::DB00849
Compound::DB00682	CrC	Compound::DB01075
Compound::DB01559	CrC	Compound::DB01589
Compound::DB00700	CrC	Compound::DB01380
Compound::DB00683	CrC	Compound::DB01545
Compound::DB00366	CrC	Compound::DB01227
Compound::DB00333	CrC	Compound::DB04837
Compound::DB00861	CrC	Compound::DB06803
Compound::DB00687	CrC	Compound::DB00959
Compound::DB01126	CrC	Compound::DB01216
Compound::DB00591	CrC	Compound::DB00620
Compound::DB00420	CrC	Compound::DB01246
Compound::DB01331	CrC	Compound::DB01112
Compound::DB01437	CrC	Compound::DB01174
Compound::DB01395	CrC	Compound::DB09015
Compound::DB00511	CrC	Compound::DB01092
Compound::DB00467	CrC	Compound::DB01059
Compound::DB06729	CrC	Compound::DB05245
Compound::DB01151	CrC	Compound::DB00433
Compound::DB01550	CrC	Compound::DB08924
Compound::DB00453	CrC	Compound::DB00560
Compound::DB00979	CrC	Compound::DB06701
Compound::DB01414	CrC	Compound::DB00229
Compound::DB00321	CrC	Compound::DB01242
Compound::DB01064	CrC	Compound::DB01274
Compound::DB08906	CrC	Compound::DB01013
Compound::DB01614	CrC	Compound::DB08802
Compound::DB01234	CrC	Compound::DB00591
Compound::DB00635	CrC	Compound::DB00223
Compound::DB00717	CrC	Compound::DB06710
Compound::DB00396	CrC	Compound::DB08804
Compound::DB00116	CrC	Compound::DB06813
Compound::DB04841	CrC	Compound::DB04842
Compound::DB01589	CrC	Compound::DB00186
Compound::DB00485	CrC	Compound::DB00739
Compound::DB00485	CrC	Compound::DB00417
Compound::DB00475	CrC	Compound::DB00712
Compound::DB00679	CrC	Compound::DB01063
Compound::DB01625	CrC	Compound::DB04837
Compound::DB00999	CrC	Compound::DB00562
Compound::DB08998	CrC	Compound::DB00472
Compound::DB01295	CrC	Compound::DB00706
Compound::DB01146	CrC	Compound::DB00209
Compound::DB00745	CrC	Compound::DB01616
Compound::DB09002	CrC	Compound::DB00985
Compound::DB00477	CrC	Compound::DB01069
Compound::DB00396	CrC	Compound::DB06718
Compound::DB00683	CrC	Compound::DB01589
Compound::DB00572	CrC	Compound::DB00889
Compound::DB00130	CrC	Compound::DB06775
Compound::DB01180	CrC	Compound::DB01392
Compound::DB00408	CrC	Compound::DB01224
Compound::DB00151	CrC	Compound::DB00174
Compound::DB00663	CrC	Compound::DB00620
Compound::DB06691	CrC	Compound::DB01114
Compound::DB00812	CrC	Compound::DB00865
Compound::DB01155	CrC	Compound::DB01208
Compound::DB01351	CrC	Compound::DB00306
Compound::DB01239	CrC	Compound::DB01615
Compound::DB00612	CrC	Compound::DB01580
Compound::DB01621	CrC	Compound::DB00392
Compound::DB01623	CrC	Compound::DB01239
Compound::DB00156	CrC	Compound::DB00160
Compound::DB01352	CrC	Compound::DB01174
Compound::DB00229	CrC	Compound::DB00456
Compound::DB06711	CrC	Compound::DB00476
Compound::DB01100	CrC	Compound::DB00950
Compound::DB00153	CrC	Compound::DB00169
Compound::DB01183	CrC	Compound::DB01192
Compound::DB01609	CrC	Compound::DB01397
Compound::DB00233	CrC	Compound::DB08797
Compound::DB00991	CrC	Compound::DB00865
Compound::DB00614	CrC	Compound::DB01219
Compound::DB00539	CrC	Compound::DB00836
Compound::DB00539	CrC	Compound::DB04938
Compound::DB01622	CrC	Compound::DB09003
Compound::DB00338	CrC	Compound::DB00736
Compound::DB00748	CrC	Compound::DB01242
Compound::DB00309	CrC	Compound::DB00541
Compound::DB00807	CrC	Compound::DB01118
Compound::DB00319	CrC	Compound::DB08795
Compound::DB00477	CrC	Compound::DB08800
Compound::DB01251	CrC	Compound::DB01016
Compound::DB00801	CrC	Compound::DB00186
Compound::DB00263	CrC	Compound::DB01581
Compound::DB00231	CrC	Compound::DB00712
Compound::DB08971	CrC	Compound::DB01260
Compound::DB00801	CrC	Compound::DB01589
Compound::DB00378	CrC	Compound::DB00624
Compound::DB00333	CrC	Compound::DB00865
Compound::DB00384	CrC	Compound::DB00555
Compound::DB00722	CrC	Compound::DB01340
Compound::DB04837	CrC	Compound::DB01075
Compound::DB00393	CrC	Compound::DB01115
Compound::DB00745	CrC	Compound::DB01146
Compound::DB00035	CrC	Compound::DB00644
Compound::DB00836	CrC	Compound::DB00675
Compound::DB00842	CrC	Compound::DB00628
Compound::DB00195	CrC	Compound::DB00264
Compound::DB01621	CrC	Compound::DB00420
Compound::DB01237	CrC	Compound::DB09002
Compound::DB01250	CrC	Compound::DB01014
Compound::DB01326	CrC	Compound::DB01112
Compound::DB04839	CrC	Compound::DB00351
Compound::DB01011	CrC	Compound::DB00627
Compound::DB01232	CrC	Compound::DB01072
Compound::DB00796	CrC	Compound::DB08822
Compound::DB00528	CrC	Compound::DB06712
Compound::DB00972	CrC	Compound::DB00737
Compound::DB00692	CrC	Compound::DB06711
Compound::DB00321	CrC	Compound::DB01142
Compound::DB00489	CrC	Compound::DB00264
Compound::DB00850	CrC	Compound::DB00557
Compound::DB00858	CrC	Compound::DB06710
Compound::DB00170	CrC	Compound::DB01041
Compound::DB00396	CrC	Compound::DB09015
Compound::DB08936	CrC	Compound::DB00408
Compound::DB00420	CrC	Compound::DB01239
Compound::DB01237	CrC	Compound::DB00924
Compound::DB01384	CrC	Compound::DB00764
Compound::DB08981	CrC	Compound::DB00628
Compound::DB01416	CrC	Compound::DB00493
Compound::DB06709	CrC	Compound::DB08842
Compound::DB01098	CrC	Compound::DB08860
Compound::DB00838	CrC	Compound::DB00223
Compound::DB01149	CrC	Compound::DB01238
Compound::DB00392	CrC	Compound::DB00865
Compound::DB08970	CrC	Compound::DB01222
Compound::DB00687	CrC	Compound::DB00620
Compound::DB01545	CrC	Compound::DB00628
Compound::DB00745	CrC	Compound::DB01433
Compound::DB06781	CrC	Compound::DB00663
Compound::DB01576	CrC	Compound::DB00182
Compound::DB00392	CrC	Compound::DB09000
Compound::DB00421	CrC	Compound::DB00894
Compound::DB00680	CrC	Compound::DB01171
Compound::DB00870	CrC	Compound::DB00712
Compound::DB00139	CrC	Compound::DB00128
Compound::DB00689	CrC	Compound::DB01150
Compound::DB00178	CrC	Compound::DB00881
Compound::DB01608	CrC	Compound::DB00902
Compound::DB01594	CrC	Compound::DB00546
Compound::DB00945	CrC	Compound::DB00936
Compound::DB00741	CrC	Compound::DB00253
Compound::DB00153	CrC	Compound::DB00146
Compound::DB01064	CrC	Compound::DB00221
Compound::DB01068	CrC	Compound::DB00690
Compound::DB00310	CrC	Compound::DB00808
Compound::DB08990	CrC	Compound::DB00245
Compound::DB00174	CrC	Compound::DB00128
Compound::DB00577	CrC	Compound::DB01610
Compound::DB00679	CrC	Compound::DB09000
Compound::DB00155	CrC	Compound::DB00129
Compound::DB00578	CrC	Compound::DB01602
Compound::DB01120	CrC	Compound::DB01016
Compound::DB00788	CrC	Compound::DB01428
Compound::DB00831	CrC	Compound::DB01242
Compound::DB00288	CrC	Compound::DB00620
Compound::DB01608	CrC	Compound::DB00420
Compound::DB00910	CrC	Compound::DB00146
Compound::DB00442	CrC	Compound::DB00299
Compound::DB00477	CrC	Compound::DB01239
Compound::DB00242	CrC	Compound::DB01265
Compound::DB00180	CrC	Compound::DB00663
Compound::DB00498	CrC	Compound::DB01117
Compound::DB08905	CrC	Compound::DB04574
Compound::DB00219	CrC	Compound::DB00942
Compound::DB00158	CrC	Compound::DB00293
Compound::DB00547	CrC	Compound::DB00223
Compound::DB01192	CrC	Compound::DB06800
Compound::DB06768	CrC	Compound::DB00160
